Profit,Entry Name,H1,L1,O1,C1,V1,HiLo1,H2,L2,O2,C2,V2,HiLo2,H3,L3,O3,C3,V3,HiLo3,I1,I2,I3,I4,I5,I6,I7,I8,I9,I10,I11,I12,I13,I14,I15,I16,I17,I18,I19,I20,I21,I22,I23,I24,I25,I26,I27,I28,I29,I30,I31
0,R1 Buy,110.421875,110.390625,110.421875,110.390625,1701,110.4257813,110.421875,110.390625,110.40625,110.40625,946,110.4296875,110.421875,110.40625,110.421875,110.40625,976,110.4414063,0,-0.09375,-43.05227213,-121.8137255,0.038206716,0,13.45947761,-0.007932692,1,39.39869887,0,-0.328,-119683,13.45947761,-0.6,1,45.50401979,20,1,38.71273413,44500,0,35.89252521,-100,0.88,1,-47.22954464,0,0,18.274416,Thursday
1,R1 Sell,110.46875,110.421875,110.46875,110.453125,11026,110.4335938,110.515625,110.453125,110.484375,110.46875,7986,110.4492188,110.515625,110.453125,110.453125,110.484375,6880,110.4375,0,0.046875,10.14429971,-11.81434599,0.059407362,0,13.25314073,0.003605769,1,51.63427885,1,-0.092,-138263,13.25314073,-0.125,0,58.76475376,70,0,67.25705922,140000,0,43.36185128,-60,1.033898305,0,4.856273407,0.262908932,0,18.60657288,Thursday
0,R1 Sell,110.203125,110.140625,110.1875,110.1875,51424,110.1679688,110.3125,110.171875,110.296875,110.1875,49859,110.1835938,110.296875,110.1875,110.1875,110.296875,42189,110.1875,0,-0.296875,-1.951102052,-67.53059755,0.090256588,1,25.48819666,-0.014320055,1,40.34166575,1,-0.148,-318012,25.48819666,0.047619048,0,40.88348338,0,0,46.14040154,170000,0,50.21996082,-72.4137931,0.795918367,1,-17.25079434,0.517853785,0,24.01398943,Thursday
1,R1 Buy,110.390625,110.34375,110.34375,110.390625,12763,110.4296875,110.453125,110.3125,110.421875,110.359375,30610,110.4414063,110.4375,110.390625,110.40625,110.4375,8504,110.3632813,1,0.046875,14.54456999,41.60839161,0.061855717,1,25.59696103,0.008241758,0,51.80518076,1,-0.039,-392857,25.59696103,0,1,51.87830688,90,1,60.98533345,144500,1,57.39635224,-36.36363636,1.018181818,1,11.71619307,0.634160197,1,32.53106083,Monday
1,R1 Buy,110.75,110.703125,110.71875,110.734375,20097,110.7421875,110.75,110.6875,110.71875,110.71875,20979,110.7382813,110.78125,110.65625,110.671875,110.71875,32153,110.7460938,1,0.21875,-0.368531181,68.49087894,0.075269891,1,24.77095357,0.01356456,0,64.17534737,1,0.05,-179721,24.77095357,0.333333333,0,56.1527894,40,1,51.61679492,164500,1,51.76598808,-23.80952381,1.146341463,1,33.38636642,0.743333098,1,32.32262062,Tuesday
0,R1 Sell,110.671875,110.640625,110.65625,110.65625,1666,110.6289063,110.6875,110.640625,110.671875,110.671875,3472,110.6171875,110.75,110.65625,110.65625,110.671875,15574,110.5976563,1,0.015625,5.337135477,16.99346405,0.051839965,0,18.37070684,-0.001785714,1,52.23608821,1,0.123,-190078,18.37070684,0.142857143,0,58.46715454,80,0,54.82711447,123000,0,41.40760662,-50,0.960784314,0,11.80692587,0.574108838,0,26.47605745,Wednesday
1,R1 Buy,110.921875,110.90625,110.921875,110.921875,892,110.9453125,110.921875,110.90625,110.90625,110.921875,2061,110.9609375,110.953125,110.90625,110.953125,110.90625,1915,110.9804688,0,0.0625,3.707625783,-18.51078636,0.051947992,1,24.76661893,0.00470467,1,50.93970073,0,-0.109,-224557,24.76661893,0.2,0,39.2026426,50,1,44.07448056,23000,0,46.37339914,-50,1.125,0,-3.358149441,0.224668543,0,22.72526541,Thursday
0,R1 Buy,110.984375,110.953125,110.984375,110.96875,5362,110.9960938,111,110.9375,110.9375,110.984375,11431,111.0078125,110.984375,110.9375,110.96875,110.953125,7934,111.015625,0,-0.078125,-3.51490375,-105.4545455,0.046098979,0,36.4109538,-0.005357143,1,46.57467708,1,-0.069,-234489,36.4109538,-0.6,1,49.61640212,0,1,59.26265871,104500,0,44.89714964,-77.77777778,0.88372093,0,-13.20030672,0.212437652,0,41.95300439,Thursday
0,R1 Buy,110.359375,110.34375,110.359375,110.34375,599,110.3710938,110.375,110.34375,110.375,110.34375,246,110.3867188,110.375,110.359375,110.359375,110.359375,653,110.3554688,0,-0.015625,-22.490199,-166.6666667,0.041107014,0,25.41147697,-0.001717033,0,38.42968602,0,0.007,-432474,25.41147697,0.2,0,47.02262386,60,1,62.47149719,33000,0,47.58510291,-100,0.961538462,1,-24.42909802,0,1,28.89770083,Friday
0,R1 Sell,110.328125,110.28125,110.296875,110.296875,4195,110.2539063,110.296875,110.25,110.296875,110.296875,9795,110.2460938,110.3125,110.234375,110.25,110.28125,8112,110.2109375,1,0.15625,27.05130632,102.9161604,0.064254743,0,23.14284328,0.01978022,1,65.02540697,1,0.426,-355763,23.14284328,0.789473684,1,61.27020518,100,0,38.87194578,221500,0,60.41144094,-10.52631579,1.188679245,1,48.42149107,1,0,23.14508452,Friday
